id_snippet,modello,layer_attaccato,metodo_scelta,moltiplicatore,target_vero,predizione_post_steering
814,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
815,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
816,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
817,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
818,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
819,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
820,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
821,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
822,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
823,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
824,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
825,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
826,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
827,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
828,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
829,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
830,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
831,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
832,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
833,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
834,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
835,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
836,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
837,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
838,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Sicuro
839,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Sicuro
840,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
841,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
842,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Sicuro
843,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
844,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
845,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
846,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
847,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
848,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
849,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
850,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
851,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
852,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
853,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
854,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
855,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
856,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
857,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
858,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
859,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
860,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
861,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
862,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
863,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
864,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
865,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
866,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
867,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
868,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
869,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
870,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
871,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
872,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
873,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
874,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
875,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
876,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
877,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
878,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
879,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
880,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Sicuro
881,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
882,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
883,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
884,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Sicuro
885,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
886,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
887,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
888,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
889,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
890,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
891,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
892,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
893,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Sicuro
894,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
895,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
896,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
897,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Sicuro
898,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
899,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
900,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
901,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
902,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
903,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
904,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
905,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
906,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Sicuro
907,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
908,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
909,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
910,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
911,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
912,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
913,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
914,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Non Classificato
915,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Sicuro
916,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
917,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
918,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Non Classificato
919,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Non Classificato
920,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
921,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
922,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Sicuro
923,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
924,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
925,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
926,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
927,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
928,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
929,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
930,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
931,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
932,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Non Classificato
933,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Sicuro
934,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Sicuro
935,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
936,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Sicuro
937,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
938,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
939,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
940,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
941,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
942,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
943,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
944,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Sicuro
945,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
946,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
947,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
948,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
949,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
950,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
951,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
952,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
953,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
954,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
955,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
956,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
957,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
958,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
959,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,26,Max_L2,10,Vulnerabile,Vulnerabile
960,deepseek-ai/deepseek-coder-6.7b-instruct,30,Max_L2,8,Vulnerabile,Sicuro
961,deepseek-ai/deepseek-coder-6.7b-instruct,30,Max_L2,8,Vulnerabile,Vulnerabile
962,deepseek-ai/deepseek-coder-6.7b-instruct,30,Max_L2,8,Vulnerabile,Vulnerabile
963,deepseek-ai/deepseek-coder-6.7b-instruct,30,Max_L2,8,Vulnerabile,Vulnerabile
964,deepseek-ai/deepseek-coder-6.7b-instruct,30,Max_L2,8,Vulnerabile,Vulnerabile
965,deepseek-ai/deepseek-coder-6.7b-instruct,30,Max_L2,8,Vulnerabile,Vulnerabile
966,deepseek-ai/deepseek-coder-6.7b-instruct,30,Max_L2,8,Vulnerabile,Vulnerabile
